context,benchmark_kind,dataset_id,dataset_label,structure_id,target_variant,target_display_name,comparator_variant,comparator_display_name,metric,ratio,target_value,comparator_value,interpretation
trajectory:5wvo_C_analysis,trajectory,5wvo_C_analysis,5wvo_C,,mdsasa_bolt,mdsasa-bolt (Rust),mdtraj,MDTraj,runtime_speedup,5.200635376869543,4.477343404153333,23.285030502033333,higher means target is faster
trajectory:5wvo_C_analysis,trajectory,5wvo_C_analysis,5wvo_C,,mdsasa_bolt,mdsasa-bolt (Rust),mdtraj,MDTraj,rss_reduction,0.11206944336662861,1409.421875,157.953125,higher means target uses less memory
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_cli_f64,zsasa CLI f64,mdtraj,MDTraj,runtime_speedup,58.5732067174643,15.670842874713335,917.8915191374867,higher means target is faster
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_cli_f64,zsasa CLI f64,mdtraj,MDTraj,rss_reduction,8.392084916786791,119.234375,1000.625,higher means target uses less memory
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_cli_f64,zsasa CLI f64,mdsasa_bolt,mdsasa-bolt (Rust),runtime_speedup,3.739178239635811,15.670842874713335,58.596074673880004,higher means target is faster
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_cli_f64,zsasa CLI f64,mdsasa_bolt,mdsasa-bolt (Rust),rss_reduction,97.4607521949941,119.234375,11620.671875,higher means target uses less memory
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_cli_f32,zsasa CLI f32,mdtraj,MDTraj,runtime_speedup,61.12242894665039,15.017261829346667,917.8915191374867,higher means target is faster
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_cli_f32,zsasa CLI f32,mdtraj,MDTraj,rss_reduction,8.753417167851286,114.3125,1000.625,higher means target uses less memory
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_cli_f32,zsasa CLI f32,mdsasa_bolt,mdsasa-bolt (Rust),runtime_speedup,3.9019146992144607,15.017261829346667,58.596074673880004,higher means target is faster
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_cli_f32,zsasa CLI f32,mdsasa_bolt,mdsasa-bolt (Rust),rss_reduction,101.65705303444506,114.3125,11620.671875,higher means target uses less memory
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_cli_bitmask_f64,zsasa CLI bitmask f64,mdtraj,MDTraj,runtime_speedup,130.3301020963684,7.042820533193333,917.8915191374867,higher means target is faster
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_cli_bitmask_f64,zsasa CLI bitmask f64,mdtraj,MDTraj,rss_reduction,8.145164709373807,122.84895833333333,1000.625,higher means target uses less memory
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_cli_bitmask_f64,zsasa CLI bitmask f64,mdsasa_bolt,mdsasa-bolt (Rust),runtime_speedup,8.319972715151888,7.042820533193333,58.596074673880004,higher means target is faster
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_cli_bitmask_f64,zsasa CLI bitmask f64,mdsasa_bolt,mdsasa-bolt (Rust),rss_reduction,94.59316572688346,122.84895833333333,11620.671875,higher means target uses less memory
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_cli_bitmask_f32,zsasa CLI bitmask f32,mdtraj,MDTraj,runtime_speedup,132.08608936586566,6.949191421626666,917.8915191374867,higher means target is faster
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_cli_bitmask_f32,zsasa CLI bitmask f32,mdtraj,MDTraj,rss_reduction,8.629952385230437,115.94791666666667,1000.625,higher means target uses less memory
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_cli_bitmask_f32,zsasa CLI bitmask f32,mdsasa_bolt,mdsasa-bolt (Rust),runtime_speedup,8.432070886912458,6.949191421626666,58.596074673880004,higher means target is faster
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_cli_bitmask_f32,zsasa CLI bitmask f32,mdsasa_bolt,mdsasa-bolt (Rust),rss_reduction,100.22320546222262,115.94791666666667,11620.671875,higher means target uses less memory
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_mdtraj,zsasa + MDTraj,mdtraj,MDTraj,runtime_speedup,60.32657342898575,15.215376358446667,917.8915191374867,higher means target is faster
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_mdtraj,zsasa + MDTraj,mdtraj,MDTraj,rss_reduction,0.7929373599296707,1261.921875,1000.625,higher means target uses less memory
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_mdtraj,zsasa + MDTraj,mdsasa_bolt,mdsasa-bolt (Rust),runtime_speedup,3.8511091210274904,15.215376358446667,58.596074673880004,higher means target is faster
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_mdtraj,zsasa + MDTraj,mdsasa_bolt,mdsasa-bolt (Rust),rss_reduction,9.208709433775367,1261.921875,11620.671875,higher means target uses less memory
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_mdtraj_bitmask,zsasa + MDTraj bitmask,mdtraj,MDTraj,runtime_speedup,133.3289444545006,6.88441300494,917.8915191374867,higher means target is faster
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_mdtraj_bitmask,zsasa + MDTraj bitmask,mdtraj,MDTraj,rss_reduction,0.7909753386306559,1265.0520833333333,1000.625,higher means target uses less memory
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_mdtraj_bitmask,zsasa + MDTraj bitmask,mdsasa_bolt,mdsasa-bolt (Rust),runtime_speedup,8.511411885346453,6.88441300494,58.596074673880004,higher means target is faster
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_mdtraj_bitmask,zsasa + MDTraj bitmask,mdsasa_bolt,mdsasa-bolt (Rust),rss_reduction,9.185923669150645,1265.0520833333333,11620.671875,higher means target uses less memory
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_mdanalysis,zsasa + MDAnalysis,mdtraj,MDTraj,runtime_speedup,59.25065702445158,15.49166819802,917.8915191374867,higher means target is faster
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_mdanalysis,zsasa + MDAnalysis,mdtraj,MDTraj,rss_reduction,1.3544266316991667,738.78125,1000.625,higher means target uses less memory
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_mdanalysis,zsasa + MDAnalysis,mdsasa_bolt,mdsasa-bolt (Rust),runtime_speedup,3.782425102634796,15.49166819802,58.596074673880004,higher means target is faster
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_mdanalysis,zsasa + MDAnalysis,mdsasa_bolt,mdsasa-bolt (Rust),rss_reduction,15.729516517913794,738.78125,11620.671875,higher means target uses less memory
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_mdanalysis_bitmask,zsasa + MDAnalysis bitmask,mdtraj,MDTraj,runtime_speedup,125.49831611525445,7.3139747811,917.8915191374867,higher means target is faster
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_mdanalysis_bitmask,zsasa + MDAnalysis bitmask,mdtraj,MDTraj,rss_reduction,1.3465191093293338,743.1197916666666,1000.625,higher means target uses less memory
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_mdanalysis_bitmask,zsasa + MDAnalysis bitmask,mdsasa_bolt,mdsasa-bolt (Rust),runtime_speedup,8.011522657324138,7.3139747811,58.596074673880004,higher means target is faster
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,zsasa_mdanalysis_bitmask,zsasa + MDAnalysis bitmask,mdsasa_bolt,mdsasa-bolt (Rust),rss_reduction,15.637683190939102,743.1197916666666,11620.671875,higher means target uses less memory
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,mdsasa_bolt,mdsasa-bolt (Rust),mdtraj,MDTraj,runtime_speedup,15.664727104094728,58.596074673880004,917.8915191374867,higher means target is faster
trajectory:6sup_A_analysis,trajectory,6sup_A_analysis,6sup_A,,mdsasa_bolt,mdsasa-bolt (Rust),mdtraj,MDTraj,rss_reduction,0.08610732759374122,11620.671875,1000.625,higher means target uses less memory
