run_id,benchmark_kind,dataset_id,dataset_label,dataset_role,variant,display_name,tool_id,algorithm,precision,mode,threads,n_points,n_slices,source_kind,source_path,manifest_id,status,expected_count,structure_id,structure_role,n_atoms,expected_chains,frame_count,runtime_mean_s,runtime_stddev_s,runtime_min_s,runtime_median_s,runtime_max_s,runtime_run_1_s,runtime_run_2_s,runtime_run_3_s,peak_rss_mean_mib,peak_rss_stddev_mib,peak_rss_min_mib,peak_rss_median_mib,peak_rss_max_mib,user_time_mean_s,system_time_mean_s,parse_time_ms,sasa_time_ms,total_time_ms,item_count,item_unit,items_per_sec,ms_per_item,atoms_per_sec,atom_frames_per_sec,items_per_sec_per_mib,cpu_utilization_proxy
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f64_bitmask_9fqr_4t_100p_9ad0dd8f130e,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_bitmask_f64,zsasa bitmask f64,zsasa,sr,f64,bitmask,4,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f64_bitmask/runs/9fqr_4t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,9fqr,multi-max-pdb,4506416,57,,3.8558600907733336,0.004572418528046703,3.85095092344,3.8566317994399997,3.85999754944,3.8566317994399997,3.85999754944,3.85095092344,1615.453125,0.0,1615.453125,1615.453125,1615.453125,4.38478732,0.09106679999999999,697.74,2916.82,3614.56,1,structure,0.25934550955126573,3855.8600907733335,1168718.7537699768,,0.0001605404115648764,1.1607926674285323
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f64_bitmask_AF-0000000065781219_4t_100p_c40f88236cab,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_bitmask_f64,zsasa bitmask f64,zsasa,sr,f64,bitmask,4,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f64_bitmask/runs/AF-0000000065781219_4t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-0000000065781219,multi-large-nvda,24140,2,,0.0364966936,0.00017994283951022072,0.0363653886,0.0364228876,0.036701804600000006,0.036701804600000006,0.0363653886,0.0364228876,12.40625,0.0,12.40625,12.40625,12.40625,0.03642193999999999,0.0016570399999999996,3.53,28.3,31.84,1,structure,27.399742315287433,36.4966936,661429.7794910386,,2.2085434611818586,1.0433542396289837
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f64_bitmask_AF-0000000066638622_4t_100p_66e96166110a,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_bitmask_f64,zsasa bitmask f64,zsasa,sr,f64,bitmask,4,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f64_bitmask/runs/AF-0000000066638622_4t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-0000000066638622,multi-medium-nvda,14618,2,,0.02845699216,0.0002484475696983143,0.028213784160000005,0.02844682516,0.02871036716,0.02844682516,0.02871036716,0.028213784160000005,10.010416666666666,0.009021097956087902,10.0,10.015625,10.015625,0.027407506666666664,0.0013885733333333329,2.33,22.25,24.58,1,structure,35.14074833972193,28.45699216,513687.45923005516,,3.5104181484009422,1.0119158004504998
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f64_bitmask_AF-P49792-F10-model_v6_4t_100p_60dc52ade2c1,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_bitmask_f64,zsasa bitmask f64,zsasa,sr,f64,bitmask,4,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f64_bitmask/runs/AF-P49792-F10-model_v6_4t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-P49792-F10-model_v6,single-medium,10919,1,,0.023656683573333337,0.00030785732214182236,0.02330123924,0.02382986424,0.02383894724,0.02330123924,0.02382986424,0.02383894724,7.390625,0.0,7.390625,7.390625,7.390625,0.021599553333333337,0.0014094199999999998,1.67,17.82,19.49,1,structure,42.271352064210554,23.656683573333336,461560.893189115,,5.719590976975635,0.9726204124093656
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f64_bitmask_AF-Q6ZS30-F1-model_v6_4t_100p_5be60d96a7fb,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_bitmask_f64,zsasa bitmask f64,zsasa,sr,f64,bitmask,4,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f64_bitmask/runs/AF-Q6ZS30-F1-model_v6_4t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-Q6ZS30-F1-model_v6,single-large,21611,1,,0.034028961833333336,8.829286599342812e-05,0.033950100500000004,0.0340124345,0.034124350500000004,0.034124350500000004,0.0340124345,0.033950100500000004,11.40625,0.0,11.40625,11.40625,11.40625,0.03358711333333333,0.0015837666666666667,3.24,26.46,29.7,1,structure,29.38673253970511,34.028961833333334,635076.6769155671,,2.5763710719741466,1.0335572437460634
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f64_bitmask_3jc8_8t_100p_81c51b7b8b85,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_bitmask_f64,zsasa bitmask f64,zsasa,sr,f64,bitmask,8,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f64_bitmask/runs/3jc8_8t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,3jc8,multi-100k-pdb,107500,3,,0.07251557781333333,0.00044618143795358657,0.07201856448,0.07264656348,0.07288160548,0.07201856448,0.07288160548,0.07264656348,39.765625,0.015625,39.75,39.765625,39.78125,0.08457132,0.0030690066666666667,16.34,48.74,65.08,1,structure,13.790140410577154,72.51557781333332,1482440.094137044,,0.3467854562974215,1.2085724103621827
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f64_bitmask_5vyc_8t_100p_0594f0412d60,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_bitmask_f64,zsasa bitmask f64,zsasa,sr,f64,bitmask,8,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f64_bitmask/runs/5vyc_8t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,5vyc,rustsasa-parser-outlier,249168,4,,0.21375338213333336,0.002417842368579131,0.21233506280000003,0.21237993780000003,0.21654514580000003,0.21654514580000003,0.21233506280000003,0.21237993780000003,96.796875,0.0,96.796875,96.796875,96.796875,0.2601653133333333,0.008427279999999999,40.1,146.42,186.52,1,structure,4.678288549260138,213.75338213333336,1165679.80124205,,0.04833098743384162,1.256553653807418
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f64_bitmask_8rbs_8t_100p_474d2d6dcd44,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_bitmask_f64,zsasa bitmask f64,zsasa,sr,f64,bitmask,8,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f64_bitmask/runs/8rbs_8t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,8rbs,freesasa-runtime-outlier,164605,5,,0.10244123738666668,0.00039617827331938987,0.10210740372000002,0.10233727872000001,0.10287902972000001,0.10210740372000002,0.10287902972000001,0.10233727872000001,51.90625,0.0,51.90625,51.90625,51.90625,0.12275029999999998,0.003871466666666667,23.76,69.44,93.2,1,structure,9.761693879443083,102.44123738666667,1606823.6210257288,,0.18806393988090225,1.23604292467427
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f64_bitmask_9fqr_8t_100p_18fe63820dd4,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_bitmask_f64,zsasa bitmask f64,zsasa,sr,f64,bitmask,8,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f64_bitmask/runs/9fqr_8t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,9fqr,multi-max-pdb,4506416,57,,3.8075807674999997,0.0014720415946627157,3.8060161005,3.8077879755,3.8089382265,3.8060161005,3.8089382265,3.8077879755,1615.484375,0.0,1615.484375,1615.484375,1615.484375,4.768081066666666,0.09039093999999999,698.27,2864.85,3563.12,1,structure,0.2626339560635466,3807.5807674999996,1183537.8617480635,,0.0001625728853388301,1.2759997235348643
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f64_bitmask_AF-0000000065781219_8t_100p_bf03791cdff9,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_bitmask_f64,zsasa bitmask f64,zsasa,sr,f64,bitmask,8,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f64_bitmask/runs/AF-0000000065781219_8t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-0000000065781219,multi-large-nvda,24140,2,,0.03611723013333334,0.00015762343876890057,0.035969910800000005,0.036098326800000004,0.036283452800000005,0.036098326800000004,0.036283452800000005,0.035969910800000005,12.401041666666666,0.018042195912175804,12.390625,12.390625,12.421875,0.03831009333333333,0.0018939200000000003,3.58,28.07,31.65,1,structure,27.687616030031034,36.11723013333334,668379.0509649492,,2.2326847029676435,1.1131532840395812
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f64_bitmask_AF-0000000066638622_8t_100p_d0d0bd6ef3e7,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_bitmask_f64,zsasa bitmask f64,zsasa,sr,f64,bitmask,8,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f64_bitmask/runs/AF-0000000066638622_8t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-0000000066638622,multi-medium-nvda,14618,2,,0.02875390460666667,5.4069633902344156e-05,0.02872208494,0.028723293940000002,0.028816334940000004,0.02872208494,0.028723293940000002,0.028816334940000004,10.036458333333334,0.009021097956087902,10.03125,10.03125,10.046875,0.028867646666666663,0.0017355733333333332,2.31,22.13,24.44,1,structure,34.77788542736374,28.75390460666667,508383.1291772032,,3.4651551645323497,1.0643152788684067
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f64_bitmask_AF-P49792-F10-model_v6_8t_100p_2264444ee6bb,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_bitmask_f64,zsasa bitmask f64,zsasa,sr,f64,bitmask,8,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f64_bitmask/runs/AF-P49792-F10-model_v6_8t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-P49792-F10-model_v6,single-medium,10919,1,,0.023699395186666666,0.00043162790941426917,0.02340620052,0.02349695052,0.02419503452,0.02349695052,0.02340620052,0.02419503452,7.375,0.0,7.375,7.375,7.375,0.022313126666666665,0.0017672399999999998,1.66,17.74,19.4,1,structure,42.19516962874235,23.699395186666667,460729.05717623775,,5.721378932710827,1.016075156222313
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f64_bitmask_AF-Q6ZS30-F1-model_v6_8t_100p_50ba6fbfdb1b,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_bitmask_f64,zsasa bitmask f64,zsasa,sr,f64,bitmask,8,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f64_bitmask/runs/AF-Q6ZS30-F1-model_v6_8t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-Q6ZS30-F1-model_v6,single-large,21611,1,,0.03383204882666667,5.6008133340913455e-05,0.03376909116,0.03385071516,0.033876340160000004,0.03376909116,0.033876340160000004,0.03385071516,11.416666666666666,0.009021097956087902,11.40625,11.421875,11.421875,0.03534303999999999,0.0019043133333333335,3.28,26.16,29.44,1,structure,29.55777242824835,33.83204882666667,638773.019946875,,2.5890019645181037,1.1009487933812239
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f64_bitmask_3jc8_10t_100p_6a45c621a6d8,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_bitmask_f64,zsasa bitmask f64,zsasa,sr,f64,bitmask,10,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f64_bitmask/runs/3jc8_10t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,3jc8,multi-100k-pdb,107500,3,,0.07219062363333334,0.0003161212243749748,0.0718417073,0.0722722073,0.0724579563,0.0718417073,0.0722722073,0.0724579563,39.755208333333336,0.009021097956087902,39.75,39.75,39.765625,0.08696521333333333,0.003349473333333333,16.23,48.44,64.67,1,structure,13.85221445210316,72.19062363333335,1489113.0536010896,,0.3484377276043242,1.2510584078811686
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f64_bitmask_5vyc_10t_100p_11e08b9f32ae,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_bitmask_f64,zsasa bitmask f64,zsasa,sr,f64,bitmask,10,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f64_bitmask/runs/5vyc_10t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,5vyc,rustsasa-parser-outlier,249168,4,,0.2084969491266667,0.01041834430473971,0.19744043446,0.20991947746000003,0.21813093546,0.21813093546,0.20991947746000003,0.19744043446,96.80208333333333,0.009021097956087902,96.796875,96.796875,96.8125,0.2607272866666666,0.006277786666666667,39.65,146.31,185.96,1,structure,4.796233250360307,208.4969491266667,1195067.846525777,,0.04954679780852141,1.280618610736225
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f64_bitmask_8rbs_10t_100p_7e9ab78d4882,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_bitmask_f64,zsasa bitmask f64,zsasa,sr,f64,bitmask,10,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f64_bitmask/runs/8rbs_10t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,8rbs,freesasa-runtime-outlier,164605,5,,0.10227458907333335,0.0003571927086284558,0.10187050574,0.10240504774,0.10254821374,0.10187050574,0.10254821374,0.10240504774,51.875,0.0,51.875,51.875,51.875,0.12584324,0.004082433333333333,23.81,69.11,92.92,1,structure,9.777599783686012,102.27458907333335,1609441.812393636,,0.18848385125177855,1.2703612354792595
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f64_bitmask_9fqr_10t_100p_6418becc1097,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_bitmask_f64,zsasa bitmask f64,zsasa,sr,f64,bitmask,10,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f64_bitmask/runs/9fqr_10t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,9fqr,multi-max-pdb,4506416,57,,3.7944251516866667,0.006977127229097583,3.7881252760199997,3.79322606902,3.80192411002,3.7881252760199997,3.80192411002,3.79322606902,1615.46875,0.027063293868263706,1615.4375,1615.484375,1615.484375,4.89924186,0.09011080666666667,701.39,2849.3,3550.69,1,structure,0.2635445317864521,3794.4251516866666,1187641.2947549762,,0.00016313811813843635,1.314916612454153
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f64_bitmask_AF-0000000065781219_10t_100p_be75327ce451,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_bitmask_f64,zsasa bitmask f64,zsasa,sr,f64,bitmask,10,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f64_bitmask/runs/AF-0000000065781219_10t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-0000000065781219,multi-large-nvda,24140,2,,0.03601450990666667,0.00012286430528975366,0.03589075924,0.036016302240000006,0.036136468240000004,0.036136468240000004,0.036016302240000006,0.03589075924,12.411458333333334,0.009021097956087902,12.40625,12.40625,12.421875,0.039105,0.0020895199999999997,3.54,28.01,31.56,1,structure,27.766586372868822,36.014509906666675,670285.3950410533,,2.2371735558501107,1.143831197668872
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f64_bitmask_AF-0000000066638622_10t_100p_da434576bbf3,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_bitmask_f64,zsasa bitmask f64,zsasa,sr,f64,bitmask,10,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f64_bitmask/runs/AF-0000000066638622_10t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-0000000066638622,multi-medium-nvda,14618,2,,0.028440896020000005,4.063130213271629e-05,0.028413160020000005,0.028421993020000005,0.028487535020000006,0.028421993020000005,0.028413160020000005,0.028487535020000006,10.0625,0.0,10.0625,10.0625,10.0625,0.0293846,0.001986253333333333,2.31,22.06,24.36,1,structure,35.160636264651686,28.440896020000004,513978.18091667834,,3.4942247219529627,1.1030191633650692
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f64_bitmask_AF-P49792-F10-model_v6_10t_100p_cd533d3929c4,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_bitmask_f64,zsasa bitmask f64,zsasa,sr,f64,bitmask,10,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f64_bitmask/runs/AF-P49792-F10-model_v6_10t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-P49792-F10-model_v6,single-medium,10919,1,,0.02314419274,0.00015271424831691372,0.02297673474,0.02318006774,0.02327577574,0.02327577574,0.02297673474,0.02318006774,7.354166666666667,0.009021097956087902,7.34375,7.359375,7.359375,0.022538073333333335,0.001698386666666667,1.67,17.8,19.47,1,structure,43.20738300246285,23.14419274,471781.4150038918,,5.875224884187582,1.0471940098438708
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f64_bitmask_AF-Q6ZS30-F1-model_v6_10t_100p_a297e068a685,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_bitmask_f64,zsasa bitmask f64,zsasa,sr,f64,bitmask,10,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f64_bitmask/runs/AF-Q6ZS30-F1-model_v6_10t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-Q6ZS30-F1-model_v6,single-large,21611,1,,0.03381743717333333,0.00021544502924257452,0.03358118784,0.03386806184,0.03400306184,0.03400306184,0.03358118784,0.03386806184,11.4375,0.0,11.4375,11.4375,11.4375,0.03617419333333333,0.00196798,3.28,26.16,29.44,1,structure,29.57054358893133,33.81743717333333,639049.017500395,,2.58540271815793,1.1278847991299072
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f32_3jc8_1t_100p_aa43c9b48f1d,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_f32,zsasa f32,zsasa,sr,f32,standard,1,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f32/runs/3jc8_1t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,3jc8,multi-100k-pdb,107500,3,,0.19115117097333334,0.0005289931271390277,0.19056905964,0.19128193464,0.19160251864,0.19056905964,0.19160251864,0.19128193464,38.213541666666664,0.009021097956087902,38.203125,38.21875,38.21875,0.18616358,0.002919206666666667,16.32,166.97,183.29,1,structure,5.231461543803493,191.15117097333334,562382.1159588755,,0.13690072460273556,0.9891793270418666
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f32_5vyc_1t_100p_b897ee1f3d4c,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_f32,zsasa f32,zsasa,sr,f32,standard,1,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f32/runs/5vyc_1t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,5vyc,rustsasa-parser-outlier,249168,4,,0.5432602760133333,0.0008436442689749486,0.54231158168,0.54354299868,0.54392624768,0.54231158168,0.54354299868,0.54392624768,93.578125,0.0,93.578125,93.578125,93.578125,0.5350223399999999,0.006164933333333333,40.14,490.17,530.31,1,structure,1.840738305657852,543.2602760133333,458653.08214415563,,0.019670604702304646,0.9961841445591926
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f32_8rbs_1t_100p_726816233c28,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_f32,zsasa f32,zsasa,sr,f32,standard,1,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f32/runs/8rbs_1t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,8rbs,freesasa-runtime-outlier,164605,5,,0.29108967166666666,0.00012533198802514207,0.29095013000000003,0.291126213,0.29119267200000004,0.29095013000000003,0.291126213,0.29119267200000004,49.958333333333336,0.018042195912175804,49.9375,49.96875,49.96875,0.2851758866666667,0.003750513333333333,23.82,258.51,282.33,1,structure,3.435367508144097,291.0896716666667,565478.6686780591,,0.06876465404124964,0.9925683668050447
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f32_9fqr_1t_100p_8e1335758d67,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_f32,zsasa f32,zsasa,sr,f32,standard,1,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f32/runs/9fqr_1t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,9fqr,multi-max-pdb,4506416,57,,10.453163437046667,0.0030689775415800686,10.451309353380001,10.45147506238,10.45670589538,10.45147506238,10.45670589538,10.451309353380001,1636.3645833333333,0.009021097956087902,1636.359375,1636.359375,1636.375,10.345391206666667,0.10240441333333333,693.97,9500.26,10194.23,1,structure,0.09566482013052023,10453.163437046667,431105.4760732984,,5.846180069214623e-05,0.9994864887477372
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f32_AF-0000000065781219_1t_100p_f1a07b4e0800,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_f32,zsasa f32,zsasa,sr,f32,standard,1,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f32/runs/AF-0000000065781219_1t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-0000000065781219,multi-large-nvda,24140,2,,0.05828261668666668,0.0001592140533882974,0.05817196402000001,0.05821079702000001,0.05846508902,0.05821079702000001,0.05846508902,0.05817196402000001,9.765625,0.0,9.765625,9.765625,9.765625,0.05479705333333334,0.0014831266666666667,3.6,50.03,53.63,1,structure,17.15777459643074,58.28261668666668,414188.67875783815,,1.756956118674508,0.9656426426865496
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f32_AF-0000000066638622_1t_100p_c02a448798b1,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_f32,zsasa f32,zsasa,sr,f32,standard,1,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f32/runs/AF-0000000066638622_1t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-0000000066638622,multi-medium-nvda,14618,2,,0.06666638480666666,0.05090287613567549,0.03724920414,0.03730599614,0.12544395414,0.12544395414,0.03724920414,0.03730599614,7.734375,0.0,7.734375,7.734375,7.734375,0.033620533333333334,0.00141744,2.35,30.22,32.57,1,structure,15.00006341876813,66.66638480666666,219270.9270555525,,1.9394021389922431,0.5255718220651066
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f32_AF-P49792-F10-model_v6_1t_100p_586168a33ed9,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_f32,zsasa f32,zsasa,sr,f32,standard,1,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f32/runs/AF-P49792-F10-model_v6_1t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-P49792-F10-model_v6,single-medium,10919,1,,0.024331051693333338,0.00021851819940758583,0.02413996836,0.02428388536,0.02456930136,0.02456930136,0.02413996836,0.02428388536,4.6875,0.0,4.6875,4.6875,4.6875,0.021182586666666666,0.0012633999999999998,1.69,18.41,20.1,1,structure,41.09974417069682,24.33105169333334,448768.10659983865,,8.767945423081988,0.922524309658872
v0_6_0_full_single_file_single_file_large_structure_subset_zsasa_f32_AF-Q6ZS30-F1-model_v6_1t_100p_8a1a2bb8e320,single_file,single_file_large_structure_subset,single_file_large_structure_subset,"single-file-throughput,parser-stress",zsasa_f32,zsasa f32,zsasa,sr,f32,standard,1,100,,full_rerun,/Users/nagaet/ghq/github.com/N283T/zsasa-benchmarks/results/full_rerun/v0_6_0_full/single/single_file_large_structure_subset/wall/zsasa_f32/runs/AF-Q6ZS30-F1-model_v6_1t_100p.json,single-file-large-structure-subset-full-rerun,imported,8,AF-Q6ZS30-F1-model_v6,single-large,21611,1,,0.051929054040000006,0.0003089304379484144,0.05157654004000001,0.052057999040000004,0.052152623040000005,0.05157654004000001,0.052057999040000004,0.052152623040000005,9.083333333333334,0.009021097956087902,9.078125,9.078125,9.09375,0.04849297333333333,0.0013668266666666663,3.35,44.14,47.49,1,structure,19.257042487808814,51.929054040000004,416163.94520403625,,2.12004137480464,0.9601522870336497
