dataset_id,input_format,structure_id,structure_role,n_atoms,expected_chains,variant,display_name,threads,bitmask_variant,runtime_mean_s,runtime_stddev_s,structures_per_sec,atoms_per_sec,peak_rss_mean_mib,peak_rss_stddev_mib,parse_time_ms,sasa_time_ms,total_time_ms,cpu_utilization_proxy,runtime_speedup_vs_freesasa,rss_reduction_vs_freesasa,runtime_speedup_vs_rustsasa,rss_reduction_vs_rustsasa,runtime_speedup_vs_pdbtools_jl,rss_reduction_vs_pdbtools_jl
single_file_large_structure_mmcif_subset,mmCIF,3jc8,multi-100k-pdb,107500,3,rustsasa,RustSASA,10,,0.32491657932,0.0023346245960727896,3.077713061281283,330854.1540877379,246.75,0.0,207.48,108.18,315.66,1.2931385266519821,1.9741068188099007,2.584093211752786,1.0,1.0,4.967892765433825,2.5108282674772036
single_file_large_structure_mmcif_subset,mmCIF,3jc8,multi-100k-pdb,107500,3,pdbtools_jl,PDBTools.jl,10,,1.6141507237733335,0.0023387166363645294,0.6195208323931122,66598.48948225955,619.546875,0.0,148.794333,82.524,234.66291700000002,1.7512133605004503,0.39737307386052456,1.0291795919396736,0.20129258967864905,0.39827494892940907,1.0,1.0
single_file_large_structure_subset,PDB,3jc8,multi-100k-pdb,107500,3,zsasa_f64,zsasa f64,10,,0.08415057958666668,0.0006647533492283673,11.88345944747891,1277471.8906039828,39.59375,0.0,18.39,55.02,73.4,3.045347454433195,2.724256474516983,11.172849250197316,1.797481992910319,3.3560905024993426,19.325049343779767,15.815048671402263
single_file_large_structure_subset,PDB,3jc8,multi-100k-pdb,107500,3,zsasa_f32,zsasa f32,10,,0.08375317532,0.0003068420114048983,11.939845816940664,1283533.4253211212,40.359375,0.0,18.12,54.28,72.4,2.994236565262681,2.737182923482421,10.960898180410375,1.8060109473112693,3.292424829010195,19.41674565300529,15.515034197961029
single_file_large_structure_subset,PDB,3jc8,multi-100k-pdb,107500,3,zsasa_bitmask_f64,zsasa bitmask f64,10,,0.07765230006666667,0.00034322915992428824,12.877918608225025,1384376.2503841901,43.583333333333336,0.009021097956087904,18.18,48.47,66.64,1.2261099789479424,2.9522340107957876,10.150095602294455,1.9479030417661785,3.048876673040153,20.94225285566364,14.367351816443595
single_file_large_structure_subset,PDB,3jc8,multi-100k-pdb,107500,3,zsasa_bitmask_f32,zsasa bitmask f32,10,,0.0773520488,0.00032865667281830783,12.927905795819076,1389749.8730505507,40.40625,0.0,18.31,48.19,66.5,1.206616348430407,2.963693461644074,10.948182521268368,1.9554640613475258,3.2886053106470743,21.023542725089396,15.497035318381027
single_file_large_structure_subset,PDB,3jc8,multi-100k-pdb,107500,3,freesasa,FreeSASA,10,,0.22924776127333335,0.0015001919592373268,4.36209276132339,468924.9718422644,442.375,0.0,81.49,127.2,208.69,1.8782911158723756,1.0,1.0,0.659806449842068,0.3003791089761703,7.0936967662731325,1.415489309597815
single_file_large_structure_subset,PDB,3jc8,multi-100k-pdb,107500,3,rustsasa,RustSASA,10,,0.15125915150000002,0.0009765173992187732,6.611170233888294,710700.8001429916,132.88020833333334,0.009021097956087904,35.92,110.77,146.69,1.6312494432223932,1.515595975515791,3.329126327754478,1.0,1.0,10.751178270492941,4.712342727237095
single_file_large_structure_subset,PDB,3jc8,multi-100k-pdb,107500,3,pdbtools_jl,PDBTools.jl,10,,1.62621410282,0.01781214366443839,0.614925180064489,66104.45685693258,626.1770833333334,0.12629537138523064,153.076,87.511583,240.351958,1.7758937368652625,0.14097022088038552,0.7064694824746727,0.09301306097253935,0.21220867366459834,1.0,1.0
single_file_large_structure_mmcif_subset,mmCIF,8rbs,freesasa-runtime-outlier,164605,5,zsasa_f64,zsasa f64,10,,0.19449579746666668,0.0006486584281980306,5.141499266437277,846316.4867519081,54.5625,0.0,89.43,84.01,173.44,2.36870369094885,4.798707366209067,17.713631156930127,2.472195038948026,5.780068728522337,8.867427023672569,12.390320733104238
