dataset_id,input_format,structure_id,structure_role,n_atoms,expected_chains,variant,display_name,threads,runtime_mean_s,runtime_stddev_s,peak_rss_mean_mib,peak_rss_stddev_mib,atoms_per_sec,cpu_utilization_proxy,speedup_vs_1_thread,parallel_efficiency
single_file_large_structure_subset,PDB,AF-0000000066638622,multi-medium-nvda,14618,2,freesasa,FreeSASA,10,0.035057691646666674,0.00026940106295695107,61.46875,0.0,416969.8378127499,1.8423492905436198,1.6404413836756837,0.16404413836756837
single_file_large_structure_subset,PDB,AF-0000000066638622,multi-medium-nvda,14618,2,rustsasa,RustSASA,1,0.03896317363333334,0.00047433554589270944,20.21875,0.0,375174.7775364523,0.9535539126330697,1.0,1.0
single_file_large_structure_subset,PDB,AF-0000000066638622,multi-medium-nvda,14618,2,rustsasa,RustSASA,4,0.031297656380000004,0.0003526931555573444,20.723958333333332,0.07216878364870323,467063.72587505536,1.208022294309139,1.244923043446531,0.31123076086163276
single_file_large_structure_subset,PDB,AF-0000000066638622,multi-medium-nvda,14618,2,rustsasa,RustSASA,8,0.031250739160000006,0.0006691599485272546,21.296875,0.027063293868263706,467764.93589983927,1.3553778610848062,1.2467920657443206,0.15584900821804007
single_file_large_structure_subset,PDB,AF-0000000066638622,multi-medium-nvda,14618,2,rustsasa,RustSASA,10,0.030692213240000002,0.00036780346090269545,21.640625,0.0,476277.15491527057,1.4320863619804562,1.2694807418630243,0.12694807418630244
single_file_large_structure_subset,PDB,AF-0000000066638622,multi-medium-nvda,14618,2,pdbtools_jl,PDBTools.jl,1,1.4682960662066666,0.0015003914784302982,426.046875,0.0,9955.75779056979,1.4600514224208618,1.0,1.0
single_file_large_structure_subset,PDB,AF-0000000066638622,multi-medium-nvda,14618,2,pdbtools_jl,PDBTools.jl,4,1.3908184862266666,0.008262021830751308,428.796875,0.0,10510.3578538556,1.6098422970643267,1.055706464033419,0.26392661600835476
single_file_large_structure_subset,PDB,AF-0000000066638622,multi-medium-nvda,14618,2,pdbtools_jl,PDBTools.jl,8,1.3901144451933334,0.003999875026523994,436.21875,0.2927342811749249,10515.680957453087,1.6381814038459388,1.0562411399174116,0.13203014248967646
single_file_large_structure_subset,PDB,AF-0000000066638622,multi-medium-nvda,14618,2,pdbtools_jl,PDBTools.jl,10,1.3930495615399998,0.002537910069474695,441.109375,0.0,10493.524712674238,1.6445762184278299,1.05401566946655,0.10540156694665499
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_f64,zsasa f64,1,0.06211770264666667,0.0009930617045165598,9.265625,0.015625,347904.04472821695,0.925620838347044,1.0,1.0
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_f64,zsasa f64,4,0.03832527214666667,0.0020247013278746387,9.25,0.0,563883.7975447908,1.545569368430918,1.6208026497228496,0.4052006624307124
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_f64,zsasa f64,8,0.03382239743333334,0.0002359976270480987,9.276041666666666,0.009021097956087902,638955.2970807884,2.0681279854434282,1.83658484792823,0.22957310599102876
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_f64,zsasa f64,10,0.05030695582,0.03072005357870763,9.28125,0.0,429582.74154621665,1.460489750089858,1.2347736338673707,0.12347736338673707
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_f32,zsasa f32,1,0.07592279697333335,0.030778526954257552,9.265625,0.0,284644.41329249914,0.7633052123596218,1.0,1.0
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_f32,zsasa f32,4,0.05569677498666667,0.03174358926067593,9.255208333333334,0.009021097956087902,388011.69376814883,1.070596517439438,1.3631452986552384,0.3407863246638096
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_f32,zsasa f32,8,0.03286729759333333,0.0006046818887202874,9.265625,0.0,657522.874785528,2.099781192455929,2.3099799050328134,0.28874748812910167
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_f32,zsasa f32,10,0.03311465150666667,0.0008611026715330388,9.291666666666666,0.009021097956087902,652611.4277738739,2.159794635080729,2.292725229436538,0.2292725229436538
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_bitmask_f64,zsasa bitmask f64,1,0.046285152,0.000502851829706323,12.25,0.0,466909.99307942204,0.9042905739332272,1.0,1.0
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_bitmask_f64,zsasa bitmask f64,4,0.04205759286666667,0.0004200089466860597,12.234375,0.0,513843.00733787596,0.9996579404806735,1.1005183331993293,0.27512958329983234
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_bitmask_f64,zsasa bitmask f64,8,0.041627340840000006,0.0004119521527301468,12.25,0.0,519153.9878337325,1.0609397359718544,1.1118930747439018,0.13898663434298772
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_bitmask_f64,zsasa bitmask f64,10,0.04261941673333334,0.0006119230319021593,12.234375,0.0,507069.351399586,1.0523568075546836,1.086010920553017,0.1086010920553017
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_bitmask_f32,zsasa bitmask f32,1,0.0630924509,0.032112041733599425,11.75,0.0,342529.0932864997,0.6738821004231004,1.0,1.0
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_bitmask_f32,zsasa bitmask f32,4,0.03925758924,0.00022385897879915128,11.765625,0.0,550492.2848899827,1.0575555148378235,1.6071402274420454,0.40178505686051136
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_bitmask_f32,zsasa bitmask f32,8,0.04012961406666667,0.0009353156479554545,11.78125,0.0,538529.9735028101,1.0957365947655902,1.5722167373746865,0.1965270921718358
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_bitmask_f32,zsasa bitmask f32,10,0.06074357032,0.031005131120227365,11.848958333333334,0.018042195912175808,355774.2800785701,0.75737453513143,1.0386687935468064,0.10386687935468064
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,freesasa,FreeSASA,1,0.13924942568666668,0.0028247167886684367,129.72916666666666,0.009021097956087904,155196.33128418197,1.0081290651008767,1.0,1.0
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,freesasa,FreeSASA,4,0.15548641936,0.026929033413476165,129.828125,0.0,138989.63066326542,0.9334928452107614,0.8955729140836438,0.22389322852091095
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,freesasa,FreeSASA,8,0.10895442688000001,0.0016495031957353063,129.90104166666666,0.009021097956087904,198348.98515690304,1.3857328333520085,1.2780520229805157,0.15975650287256446
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,freesasa,FreeSASA,10,0.11140790010666668,0.0005106738007870948,129.95833333333334,0.018042195912175804,193980.85754518938,1.3853008016986936,1.24990620551454,0.124990620551454
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,rustsasa,RustSASA,1,0.08399301854,0.003702463049253565,66.53125,0.0,257295.1940012513,0.9467352729496666,1.0,1.0
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,rustsasa,RustSASA,4,0.07291980048,0.0008863757932587073,66.734375,0.027063293868263706,296366.69132038194,1.1246342711697264,1.1518547498362546,0.28796368745906364
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,rustsasa,RustSASA,8,0.06938429076000001,0.0005179239888371598,67.359375,0.0,311468.19781948,1.242353935198842,1.210548059510063,0.15131850743875788
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,rustsasa,RustSASA,10,0.08680858288000003,0.03082993102462244,66.890625,0.7577722283113838,248950.03792279385,1.0244109170970948,0.9675658299376674,0.09675658299376674
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,pdbtools_jl,PDBTools.jl,1,2.12024873454,0.0042013605301901204,470.3385416666667,1.4232765528291869,10192.67204264533,1.3172394105634324,1.0,1.0
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,pdbtools_jl,PDBTools.jl,4,1.9436227901066667,0.007639568167506066,469.90625,0.0,11118.92704181246,1.518325312412109,1.0908746004278125,0.2727186501069531
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,pdbtools_jl,PDBTools.jl,8,1.9342486383133333,0.005283760070203126,478.3958333333333,1.019384069037933,11172.813862671148,1.5443629914808468,1.096161420275761,0.13702017753447013
single_file_large_structure_mmcif_subset,mmCIF,AF-Q6ZS30-F1-model_v6,single-large,21611,1,pdbtools_jl,PDBTools.jl,10,1.9167015961666667,0.010112785155006113,479.65625,0.0,11275.098869443847,1.5629891994271783,1.1061965716418352,0.11061965716418351
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_f64,zsasa f64,1,0.05520425141333334,0.001398196443251568,9.875,0.0,391473.47254455026,0.9754169039776966,1.0,1.0
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_f64,zsasa f64,4,0.03395608162666666,0.0005021225315820169,9.885416666666666,0.009021097956087902,636439.7470121605,1.6492130614197347,1.6257544677940665,0.40643861694851663
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_f64,zsasa f64,8,0.028494627633333335,0.0029723147788880537,9.864583333333334,0.023867581744561668,758423.6677204095,2.304334493444027,1.9373564772874867,0.24216955966093584
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_f64,zsasa f64,10,0.02740284702,0.0006066166977400132,9.890625,0.015625,788640.6833650236,2.5056817374931772,2.014544378291878,0.20145443782918782
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_f32,zsasa f32,1,0.05832862353333334,0.0012172710969814116,9.880208333333334,0.009021097956087902,370504.2000116779,0.9179744595904533,1.0,1.0
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_f32,zsasa f32,4,0.03376593918,0.0008430978796011753,9.875,0.0,640023.6606716531,1.633463820034044,1.7274396907011587,0.43185992267528966
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_f32,zsasa f32,8,0.030035146913333338,0.0006146181764399203,9.890625,0.0,719523.698763942,2.1813579555884206,1.9420122598914218,0.24275153248642772
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_f32,zsasa f32,10,0.029664581026666668,0.0005213970596352969,9.901041666666666,0.023867581744561668,728511.8903440104,2.2880936676295605,1.9662716112828098,0.196627161128281
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_bitmask_f64,zsasa bitmask f64,1,0.042962481733333335,0.00046529957307989774,12.421875,0.0,503020.2895200222,0.8870643670730467,1.0,1.0
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_bitmask_f64,zsasa bitmask f64,4,0.03922215448,0.0004520064096359747,12.411458333333334,0.009021097956087902,550989.6201907978,0.982748156265994,1.0953626159226053,0.2738406539806513
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_bitmask_f64,zsasa bitmask f64,8,0.038238087366666666,0.0006463168443544794,12.4375,0.0,565169.4812235557,1.0604974287674034,1.1235520574385494,0.14044400717981867
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_bitmask_f64,zsasa bitmask f64,10,0.03533655119333333,0.0005197872913955613,12.53125,0.0,611576.3782877934,1.1728469606418652,1.2158085688180778,0.12158085688180778
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_bitmask_f32,zsasa bitmask f32,1,0.04143187029333333,0.00034342236160351365,12.40625,0.0,521603.29347906256,0.9110218711529776,1.0,1.0
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_bitmask_f32,zsasa bitmask f32,4,0.03925961568,0.0009244049471097601,12.395833333333334,0.009021097956087902,550463.8704603845,0.9750131104696539,1.0553305114099714,0.26383262785249284
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_bitmask_f32,zsasa bitmask f32,8,0.03792477783333334,0.0005209333640652432,12.4375,0.0,569838.5391991771,1.0636226667062827,1.0924749638722338,0.13655937048402922
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,zsasa_bitmask_f32,zsasa bitmask f32,10,0.03907241778666667,0.0010943369835413276,12.473958333333334,0.018042195912175808,553101.1701910774,1.0536464254173168,1.0603866522811347,0.10603866522811348
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,freesasa,FreeSASA,1,0.08087290288,0.00040617501291438207,89.6875,0.0,267221.7668761886,0.9851050701726296,1.0,1.0
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,freesasa,FreeSASA,4,0.05476582669333333,0.0006886615415066606,89.609375,0.0,394607.3912298071,1.5517488148683722,1.4767037724611705,0.3691759431152926
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,freesasa,FreeSASA,8,0.05120258478666667,0.0012692508210957899,89.59375,0.0,422068.53599366685,1.7975352946888816,1.5794691462736385,0.19743364328420482
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,freesasa,FreeSASA,10,0.05044270658666667,0.0009159644175525245,89.6875,0.08118988160479113,428426.65396769874,1.8685756516928782,1.6032625596933536,0.16032625596933536
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,rustsasa,RustSASA,1,0.0550696018,0.0009994154508966755,28.010416666666668,0.009021097956087904,392430.6567257583,0.9584185274909082,1.0,1.0
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,rustsasa,RustSASA,4,0.04468362001333334,0.0015714163252462192,28.4375,0.0,483644.7896019033,1.2049610121994108,1.232433759475341,0.30810843986883524
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,rustsasa,RustSASA,8,0.042750627640000004,0.0003571109129052226,29.104166666666668,0.009021097956087904,505513.0460770002,1.397619558629089,1.2881589076010111,0.1610198634501264
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,rustsasa,RustSASA,10,0.042346378399999995,3.700299200064845e-05,29.328125,0.015625,510338.80148768524,1.465548546964605,1.300455998381198,0.1300455998381198
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,pdbtools_jl,PDBTools.jl,1,1.4975145689466667,0.002335485031545806,436.140625,0.0,14431.24524337744,1.449329316504275,1.0,1.0
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,pdbtools_jl,PDBTools.jl,4,1.393110015886667,0.03197092315715685,438.0260416666667,0.7126667385309443,15512.773401636436,1.6308745617772504,1.074943509033312,0.268735877258328
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,pdbtools_jl,PDBTools.jl,8,1.4123805452400002,0.0014174312269881408,448.15625,0.3788861141556919,15301.11702036205,1.64278492399681,1.060276972798574,0.13253462159982174
single_file_large_structure_subset,PDB,AF-Q6ZS30-F1-model_v6,single-large,21611,1,pdbtools_jl,PDBTools.jl,10,1.4129878808666667,0.00023577019117428926,453.234375,0.0,15294.54023819704,1.654161099551017,1.0598212406663778,0.10598212406663779
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_f64,zsasa f64,1,0.06779766460666667,0.0008576991919223954,13.09375,0.0,356059.4622255804,0.9368598024012309,1.0,1.0
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_f64,zsasa f64,4,0.04009428642000001,0.001112301287821335,13.09375,0.0,602080.7989229702,1.6404179382990165,1.6909557610394967,0.4227389402598742
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_f64,zsasa f64,8,0.03586375372666667,0.0004659342030526766,13.109375,0.0,673102.9937351645,2.139992202664131,1.8904229915078683,0.23630287393848354
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_f64,zsasa f64,10,0.035651980800000004,0.0002397002255714419,13.109375,0.0,677101.2285522155,2.2559023331087023,1.9016521125992154,0.19016521125992153
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_f32,zsasa f32,1,0.06627939940666668,0.00018937148754850764,12.71875,0.0,364215.7324312129,0.9511024626704643,1.0,1.0
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_f32,zsasa f32,4,0.03911717128666667,0.0007120903780064281,12.703125,0.0,617120.2877399335,1.6441560373067008,1.6943811944106097,0.42359529860265244
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_f32,zsasa f32,8,0.036356406060000006,0.0005711192668707667,12.703125,0.0,663982.0217697282,2.0873720725152074,1.823045966019961,0.22788074575249512
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_f32,zsasa f32,10,0.03600908188000001,0.0009482329119013968,12.71875,0.0,670386.4341903069,2.192140497492369,1.840630084031086,0.1840630084031086
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_bitmask_f64,zsasa bitmask f64,1,0.046793316873333345,0.00047760163196154784,13.260416666666666,0.009021097956087902,515885.6352360212,0.9302960958685081,1.0,1.0
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_bitmask_f64,zsasa bitmask f64,4,0.04297813204,7.030230944286252e-05,13.25,0.0,561680.9957569296,1.019370656358258,1.0887703734955845,0.2721925933738961
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_bitmask_f64,zsasa bitmask f64,8,0.04336236266000001,0.00016033140722890023,13.255208333333334,0.009021097956087902,556703.9828820986,1.0716324130603385,1.0791228614601818,0.13489035768252272
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_bitmask_f64,zsasa bitmask f64,10,0.04316010180666666,0.0004911888883579649,13.270833333333334,0.018042195912175808,559312.8604778048,1.0985519345093309,1.0841799466308368,0.10841799466308369
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_bitmask_f32,zsasa bitmask f32,1,0.04680567520666667,0.0006924034726785636,12.682291666666666,0.009021097956087902,515749.4234067084,0.9301468922540479,1.0,1.0
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_bitmask_f32,zsasa bitmask f32,4,0.044558875453333334,0.0014783412369308879,12.703125,0.0,541755.1442760692,0.9850116926604342,1.0504231700300968,0.2626057925075242
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_bitmask_f32,zsasa bitmask f32,8,0.04352370348000001,0.00013391732417054994,12.75,0.0,554640.3010279859,1.0593286641577555,1.0754065363066998,0.13442581703833748
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_bitmask_f32,zsasa bitmask f32,10,0.04364769407333333,0.0006761482678187783,12.828125,0.0,553064.7268431161,1.078741523455793,1.0723516144524736,0.10723516144524736
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,rustsasa,RustSASA,1,0.08382040970666667,0.0011673954772232582,34.09375,0.0,287996.6834387833,0.9656343478863848,1.0,1.0
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,rustsasa,RustSASA,4,0.0704298856,0.000421029844834069,34.5625,0.0,342752.22505827836,1.155783883122858,1.190125597856525,0.29753139946413126
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,rustsasa,RustSASA,8,0.06949727384666667,0.0005522818678540234,35.125,0.027063293868263706,347351.754448104,1.265190059022974,1.2060963699324587,0.15076204624155734
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,rustsasa,RustSASA,10,0.07315959262666667,0.005265218254348186,35.104166666666664,0.03608439182435161,329963.5650404233,1.2472609089780484,1.1457200169826278,0.11457200169826279
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,pdbtools_jl,PDBTools.jl,1,1.9059806417666667,0.005673492583913544,457.1875,0.0,12665.39621180227,1.3543926610611179,1.0,1.0
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,pdbtools_jl,PDBTools.jl,4,1.7693475544600001,0.006338823999289031,453.6875,0.0,13643.447235197078,1.5368008543483733,1.0772222998032552,0.2693055749508138
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,pdbtools_jl,PDBTools.jl,8,1.7842370919133337,0.005664087678363075,463.453125,0.0,13529.5920645352,1.5764594922660795,1.0682328320631318,0.13352910400789147
single_file_large_structure_mmcif_subset,mmCIF,AF-0000000065781219,multi-large-nvda,24140,2,pdbtools_jl,PDBTools.jl,10,1.7872744610666667,0.005140858625104476,467.3854166666667,0.44203379984830726,13506.599308532032,1.598454318143718,1.0664174324010398,0.10664174324010398
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_f64,zsasa f64,1,0.06351083407333334,0.001009379506204838,13.796875,0.0,380092.6306860738,0.9545805460004522,1.0,1.0
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_f64,zsasa f64,4,0.03689837761333334,0.0003502311915668438,13.78125,0.0,654229.3065827626,1.705117968220146,1.7212364928040498,0.43030912320101244
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_f64,zsasa f64,8,0.03264419931333334,0.00014835979002523927,13.802083333333334,0.009021097956087902,739488.1941595104,2.264325512286108,1.945547307309593,0.24319341341369913
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_f64,zsasa f64,10,0.03286279105333333,0.0006306588618043321,13.765625,0.0,734569.3785054035,2.3642860971213535,1.932606210174328,0.1932606210174328
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_f32,zsasa f32,1,0.06332606272,0.0008968320348465419,13.375,0.0,381201.656365981,0.9487715497538936,1.0,1.0
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_f32,zsasa f32,4,0.037317525260000005,0.0008894629447683631,13.380208333333334,0.018042195912175808,646881.0520475546,1.6575949120158777,1.6969523643058424,0.4242380910764606
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_f32,zsasa f32,8,0.03279611127333334,0.0003401314800519576,13.390625,0.0,736062.8764431697,2.2118845959739417,1.9309015691592286,0.24136269614490358
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_f32,zsasa f32,10,0.032300063346666665,0.0010211521485421944,13.375,0.0,747366.9553187185,2.3342854116862783,1.9605553723019307,0.19605553723019306
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_bitmask_f64,zsasa bitmask f64,1,0.04362913189333334,0.00031993917163475707,13.817708333333334,0.009021097956087902,553300.0303333715,0.9379590705597572,1.0,1.0
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_bitmask_f64,zsasa bitmask f64,4,0.04154438284666667,0.000781945471946309,13.859375,0.0,581065.3172799961,0.9959109711503722,1.0501812496375533,0.26254531240938833
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_bitmask_f64,zsasa bitmask f64,8,0.0414452385,0.0006172397350454693,13.84375,0.0,582455.3283726429,1.0580580123013807,1.0526934690780785,0.1315866836347598
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_bitmask_f64,zsasa bitmask f64,10,0.04093377759333333,0.0001628563560575166,13.822916666666666,0.04510548978043951,589733.0131566346,1.0948125476851196,1.0658467031012302,0.10658467031012302
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_bitmask_f32,zsasa bitmask f32,1,0.04421753148666668,0.00033931211269910757,13.359375,0.0,545937.3055974225,0.9180039070907139,1.0,1.0
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_bitmask_f32,zsasa bitmask f32,4,0.040654416660000005,0.00018213117697143242,13.338541666666666,0.023867581744561668,593785.4231653855,1.0058387261746202,1.0876439786718777,0.2719109946679694
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_bitmask_f32,zsasa bitmask f32,8,0.04050090259333333,0.0007168773318506706,13.354166666666666,0.018042195912175808,596036.0993034652,1.0709068330855598,1.091766569517024,0.136470821189628
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,zsasa_bitmask_f32,zsasa bitmask f32,10,0.04054967998666667,0.00013817330683722463,13.473958333333334,0.009021097956087902,595319.1247856355,1.0909657819218188,1.0904532785759604,0.10904532785759605
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,freesasa,FreeSASA,1,0.09048107132666666,0.0022192227446726307,99.625,0.0,266796.13366696995,0.9882287940333796,1.0,1.0
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,freesasa,FreeSASA,4,0.05948356431333334,0.001972084047191023,99.671875,0.0,405826.3871485754,1.5119588248991418,1.521110450780186,0.3802776126950465
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,freesasa,FreeSASA,8,0.057350856260000006,2.3108834090020816e-05,99.70833333333333,0.018042195912175808,420917.86547285976,1.7996157929842678,1.5776760318358785,0.1972095039794848
single_file_large_structure_subset,PDB,AF-0000000065781219,multi-large-nvda,24140,2,freesasa,FreeSASA,10,0.05562215035333334,0.001146498319158528,99.796875,0.0,433999.76172538125,1.8997332177096282,1.6267093370518044,0.16267093370518043
